instances,source,feature_lanes_count,feature_vehicles_count,feature_vehicles_density,feature_episode_duration,feature_ego_spacing,feature_policy_frequency,feature_simulation_frequency,feature_collision_reward,feature_right_lane_reward,feature_high_speed_reward,feature_lane_change_reward,feature_reward_speed_min,feature_reward_speed_max,feature_observation_vehicles_count,feature_traffic_intensity_index,feature_vehicles_per_second,feature_action_space_size,feature_action_branching_factor,feature_observation_space_dim,feature_random_episodes,feature_random_total_steps,feature_random_mean_episode_return,feature_random_std_episode_return,feature_random_mean_episode_length,feature_random_std_episode_length,feature_random_collision_rate,feature_random_timeout_rate,feature_random_mean_speed,feature_random_std_speed,feature_random_action_entropy,feature_random_obs_mean,feature_random_obs_std,feature_random_obs_mean_abs,feature_random_obs_zero_fraction,feature_random_obs_flat_dim,feature_random_return_min,feature_random_return_max,feature_random_return_median,feature_random_return_p10,feature_random_return_p90,feature_random_length_min,feature_random_length_max,feature_random_speed_min,feature_random_speed_max,feature_random_return_per_step,feature_random_reward_snr,feature_random_speed_cv,feature_random_safety_index,feature_random_timeout_pressure,feature_random_safety_vs_speed,feature_idm_episodes,feature_idm_total_steps,feature_idm_mean_episode_return,feature_idm_std_episode_return,feature_idm_mean_episode_length,feature_idm_std_episode_length,feature_idm_collision_rate,feature_idm_timeout_rate,feature_idm_mean_speed,feature_idm_std_speed,feature_idm_action_entropy,feature_idm_obs_mean,feature_idm_obs_std,feature_idm_obs_mean_abs,feature_idm_obs_zero_fraction,feature_idm_obs_flat_dim,feature_idm_return_min,feature_idm_return_max,feature_idm_return_median,feature_idm_return_p10,feature_idm_return_p90,feature_idm_length_min,feature_idm_length_max,feature_idm_speed_min,feature_idm_speed_max,feature_idm_return_per_step,feature_idm_reward_snr,feature_idm_speed_cv,feature_idm_safety_index,feature_idm_timeout_pressure,feature_idm_safety_vs_speed,feature_idm_return_gain,feature_idm_return_ratio,feature_idm_collision_reduction,feature_idm_timeout_reduction,feature_idm_speed_gain,feature_random_reward_stochasticity,feature_stability_gap,feature_action_entropy_random,feature_obs_complexity,feature_difficulty_index,feature_safety_gap,feature_speed_safety_tradeoff,feature_timeout_sensitivity,algo_a2c_mean_reward,algo_ppo_mean_reward,algo_dqn_mean_reward
393,highway-fast-v0_Kinematics,5.0,45.0,0.95,45.0,3.2,1.0,5.0,-1.0,0.1,0.4,0.0,20.0,30.0,15.0,8.55,1.0,5.0,5.0,75.0,10.0,137.0,10.338513627114763,12.425709036564829,13.7,16.174362429474616,0.8,0.2,23.810877583664293,4.158693265729853,1.601909560381572,0.25897548813938825,0.4036819085632876,0.28662934491423525,0.2812698412698413,75.0,1.086333722840353,34.898672130507485,4.770513858944849,1.086333722840353,33.74397002309721,2.0,45.0,10.922666666666668,29.998496364406588,0.7546360311762601,0.8320259845668276,0.17465517919120246,0.19999999999999996,0.2,4.762175516732857,5.0,225.0,34.1295490993734,0.0,45.0,0.0,0.0,1.0,23.36251810995377,1.1183069715378633,3.8066624897703196,0.2863757025677225,0.4000099884071536,0.29531071317368657,0.3730434782608696,75.0,34.1295490993734,34.1295490993734,34.1295490993734,34.1295490993734,34.1295490993734,45.0,45.0,19.000000000000004,24.059244759124304,0.75843442443052,34129549.0993734,0.04786756797392626,1.0,1.0,23.36251810995377,23.791035472258635,3.3012043151597457,0.8,-0.8,-0.448359473710525,1.2018853273153953,12.425709036564829,1.601909560381572,75,10.276119548546632,0.8,18.600342593220912,0.2,33.09486972869182,33.11106757194186,22.517397529376602
394,highway-fast-v0_GrayscaleObservation,5.0,45.0,0.95,45.0,3.2,1.0,5.0,-1.0,0.1,0.4,0.0,20.0,30.0,,8.55,1.0,5.0,5.0,32768.0,10.0,168.0,13.177701631527361,7.262118966617715,16.8,9.130169768410662,1.0,0.0,24.87727650603327,4.1502738898503955,1.588725112139975,102.35528993070795,51.67002783921322,102.35528993070795,0.08426966292134831,32768.0,1.086333722840353,30.025919121938355,11.995535066122372,7.619025728183643,19.108955559141855,2.0,37.0,12.7996578493802,29.999999547811367,0.7843870018766286,1.8145805483938857,0.16682990688365582,0.0,0.0,0.0,5.0,225.0,34.1295490993734,0.0,45.0,0.0,0.0,1.0,23.36251810995377,1.1183069715378633,3.8066624897703196,108.19456946331522,46.950738918534206,108.19456946331522,0.03260869565217391,32768.0,34.1295490993734,34.1295490993734,34.1295490993734,34.1295490993734,34.1295490993734,45.0,45.0,19.000000000000004,24.059244759124304,0.75843442443052,34129549.0993734,0.04786756797392626,1.0,1.0,23.36251810995377,20.951847467846036,2.5899468256112574,1.0,-1.0,-1.5147583960795004,0.5510914284287504,7.262118966617715,1.588725112139975,32768,4.711831713065816,1.0,23.36251810995377,0.0,32.27022116903638,32.863394643743575,18.713112164297
395,highway-fast-v0_TimeToCollision,5.0,45.0,0.95,45.0,3.2,1.0,5.0,-1.0,0.1,0.4,0.0,20.0,30.0,,8.55,1.0,5.0,5.0,90.0,10.0,103.0,7.4280133340622,10.286682062146284,10.3,13.394401815684045,0.9,0.1,22.959343089270476,3.915864177828407,1.601294326561198,0.16081612586037364,0.3487913145940136,0.16081612586037364,0.8125860373647984,90.0,1.086333722840353,34.02817441678376,2.1401329431791636,1.086333722840353,18.472759804897233,2.0,45.0,10.24,29.998298353886767,0.7211663431128349,0.7220999508963553,0.1705564480676256,0.09999999999999998,0.1,2.295934308927047,5.0,225.0,34.1295490993734,0.0,45.0,0.0,0.0,1.0,23.36251810995377,1.1183069715378633,3.8066624897703196,0.35579710144927534,0.47138168518907797,0.35579710144927534,0.6301932367149758,90.0,34.1295490993734,34.1295490993734,34.1295490993734,34.1295490993734,34.1295490993734,45.0,45.0,19.000000000000004,24.059244759124304,0.75843442443052,34129549.0993734,0.04786756797392626,1.0,1.0,23.36251810995377,26.7015357653112,4.594706951879128,0.9,-0.9,0.4031750206832925,1.384849516912651,10.286682062146284,1.601294326561198,90,11.840463369603166,0.9,21.06658380102672,0.1,34.98495914837268,32.69544922313877,30.31423673799852
396,highway-fast-v0_Kinematics,5.0,45.0,1.05,45.0,3.2,1.0,5.0,-1.0,0.1,0.4,0.0,20.0,30.0,15.0,9.45,1.0,5.0,5.0,75.0,10.0,160.0,11.955529000661805,10.68885070851003,16.0,13.62350909274112,0.9,0.1,22.800439784654127,4.272405107276109,1.5976155973101316,0.25236417919981713,0.4292128227605687,0.30798173552868413,0.23215686274509803,75.0,0.9824417009602194,34.54458569572948,6.681732765937172,1.6571629922783568,22.76854845236536,2.0,45.0,10.06061361269619,29.999999992140456,0.7472205625413628,1.118504524779149,0.187382566312124,0.09999999999999998,0.1,2.2800439784654123,5.0,225.0,34.16743507650377,0.0,45.0,0.0,0.0,1.0,23.41545423080664,1.1428930745228414,3.8066624897703196,0.31968616706737574,0.4090390262774939,0.33072805045307546,0.31623188405797104,75.0,34.16743507650377,34.16743507650377,34.16743507650377,34.16743507650377,34.16743507650377,45.0,45.0,19.000000000000004,23.948466622115383,0.7592763350334172,34167435.076503776,0.04880934678644169,1.0,1.0,23.41545423080664,22.211906075841966,2.8578770723349294,0.9,-0.9,0.6150144461525109,0.8940507621091113,10.68885070851003,1.5976155973101316,75,8.448779701931102,0.9,21.135410252341227,0.1,32.336656615304165,33.4561837623216,30.678121837768934
397,highway-fast-v0_GrayscaleObservation,5.0,45.0,1.05,45.0,3.2,1.0,5.0,-1.0,0.1,0.4,0.0,20.0,30.0,,9.45,1.0,5.0,5.0,32768.0,10.0,136.0,10.116363961444632,11.066759998760446,13.6,14.1718029904455,0.9,0.1,23.1010637852131,4.492525995422648,1.5938101033208047,100.28333752775845,53.13916665876641,100.28333752775845,0.10273972602739725,32768.0,1.148486085051929,33.945067024714064,5.350599224828242,1.6892881577195356,29.60835054606065,2.0,45.0,10.257133293132004,29.999973864977274,0.7438502912826935,0.914121481667286,0.19447268068345905,0.09999999999999998,0.1,2.3101063785213096,5.0,225.0,34.16743507650377,0.0,45.0,0.0,0.0,1.0,23.41545423080664,1.1428930745228414,3.8066624897703196,108.18089493461277,46.98720371216395,108.18089493461277,0.03260869565217391,32768.0,34.16743507650377,34.16743507650377,34.16743507650377,34.16743507650377,34.16743507650377,45.0,45.0,19.000000000000004,23.948466622115383,0.7592763350334172,34167435.076503776,0.04880934678644169,1.0,1.0,23.41545423080664,24.051071115059138,3.377441917795798,0.9,-0.9,0.31439044559353846,1.093946297997151,11.066759998760446,1.5938101033208047,32768,10.337792516073076,0.9,21.105347852285327,0.1,32.350221169036374,32.56522116764804,12.91473171314065
398,highway-fast-v0_TimeToCollision,5.0,45.0,1.05,45.0,3.2,1.0,5.0,-1.0,0.1,0.4,0.0,20.0,30.0,,9.45,1.0,5.0,5.0,90.0,10.0,131.0,9.784923235374102,7.525551882048892,13.1,9.637945839233586,1.0,0.0,23.266584676180276,4.060602053865501,1.599468571793141,0.22734436564223798,0.3973029151574449,0.22734436564223798,0.737037037037037,90.0,1.5523122039887776,24.579389375832,8.454631429908561,1.7588686969456138,21.881168382112755,3.0,33.0,10.24004505842124,29.999973924524745,0.7469407049903894,1.3002264934865593,0.17452505109173105,0.0,0.0,0.0,5.0,225.0,34.16743507650377,0.0,45.0,0.0,0.0,1.0,23.41545423080664,1.1428930745228414,3.8066624897703196,0.36871980676328503,0.4741886574396388,0.36871980676328503,0.6154589371980677,90.0,34.16743507650377,34.16743507650377,34.16743507650377,34.16743507650377,34.16743507650377,45.0,45.0,19.000000000000004,23.948466622115383,0.7592763350334172,34167435.076503776,0.04880934678644169,1.0,1.0,23.41545423080664,24.38251184112967,3.491844622872286,1.0,-1.0,0.1488695546263621,0.769096591963665,7.525551882048892,1.599468571793141,90,7.267962794056634,1.0,23.41545423080664,0.0,33.62432683267174,33.12073013238736,35.633365115596874
399,highway-fast-v0_Kinematics,5.0,45.0,1.15,45.0,3.1,1.0,5.0,-1.0,0.1,0.4,0.0,20.0,30.0,15.0,10.349999999999998,1.0,5.0,5.0,75.0,10.0,63.0,4.618951649490041,3.600987368518473,6.3,4.148493702538308,1.0,0.0,24.279790880834998,4.270852791127234,1.549552113306894,0.26659505835406855,0.4488620016398468,0.3412074764025266,0.15397260273972602,75.0,0.9522633744855968,11.797555200262495,3.6387653217868046,0.9791451596308942,8.60339805987986,2.0,14.0,11.812053040695016,29.99980198935979,0.7331669284904828,1.2826899664189644,0.17590154034633165,0.0,0.0,0.0,5.0,225.0,34.6727269285358,0.0,45.0,0.0,0.0,1.0,20.831046985830035,2.598162496703804,3.7758559484121,0.22344451904296875,0.4787931172737068,0.3383196490743886,0.29797101449275365,75.0,34.6727269285358,34.6727269285358,34.6727269285358,34.6727269285358,34.6727269285358,45.0,45.0,11.222202866566766,23.166485519576515,0.7705050428563511,34672726.928535804,0.12472548181306864,1.0,1.0,20.831046985830035,30.05377527904576,7.506620993909489,1.0,-1.0,-3.448743895004963,0.7796112326278215,3.600987368518473,1.549552113306894,75,8.068976257697951,1.0,20.831046985830035,0.0,32.31688783570304,30.457884527246712,7.86280900688227
400,highway-fast-v0_GrayscaleObservation,5.0,45.0,1.15,45.0,3.1,1.0,5.0,-1.0,0.1,0.4,0.0,20.0,30.0,,10.349999999999998,1.0,5.0,5.0,32768.0,10.0,101.0,7.31854109060688,9.853749205866148,10.1,12.597221915962264,0.9,0.1,23.49532525552953,4.364373150691304,1.5949432896289255,96.67180351738457,55.47823855902686,96.67180351738457,0.13513513513513514,32768.0,0.9821320246470384,34.32469098789544,2.6254015337593253,0.9824107333289014,14.336975929227018,2.0,45.0,12.650214239948445,29.999996566192557,0.7246080287729585,0.7427163199499411,0.18575494986642999,0.09999999999999998,0.1,2.3495325255529522,5.0,225.0,34.6727269285358,0.0,45.0,0.0,0.0,1.0,20.831046985830035,2.598162496703804,3.7758559484121,108.18797235903533,46.94778794943765,108.18797235903533,0.03260869565217391,32768.0,34.6727269285358,34.6727269285358,34.6727269285358,34.6727269285358,34.6727269285358,45.0,45.0,11.222202866566766,23.166485519576515,0.7705050428563511,34672726.928535804,0.12472548181306864,1.0,1.0,20.831046985830035,27.354185837928924,4.737654918052212,0.9,-0.9,-2.664278269699494,1.3464087633673825,9.853749205866148,1.5949432896289255,32768,13.935330700852406,0.9,18.481514460277083,0.1,32.27022116903638,32.29022057013742,12.813112164297072
401,highway-fast-v0_TimeToCollision,5.0,45.0,1.15,45.0,3.1,1.0,5.0,-1.0,0.1,0.4,0.0,20.0,30.0,,10.349999999999998,1.0,5.0,5.0,90.0,10.0,107.0,8.019906276725964,8.773644874758507,10.7,10.81711606667877,1.0,0.0,23.874677988872705,3.878434378991919,1.576559895062744,0.2211301044634378,0.38666624321581156,0.2211301044634378,0.7334283000949667,90.0,0.9821320246470384,27.92915733442117,4.8762649056588705,0.9824107333289014,21.404153655269923,2.0,34.0,15.210169181527206,29.999973924524745,0.7495239510958845,0.9140904922774434,0.16244969747235322,0.0,0.0,0.0,5.0,225.0,34.6727269285358,0.0,45.0,0.0,0.0,1.0,20.831046985830035,2.598162496703804,3.7758559484121,0.36231884057971014,0.47345521474546065,0.36231884057971014,0.6239130434782608,90.0,34.6727269285358,34.6727269285358,34.6727269285358,34.6727269285358,34.6727269285358,45.0,45.0,11.222202866566766,23.166485519576515,0.7705050428563511,34672726.928535804,0.12472548181306864,1.0,1.0,20.831046985830035,26.65282065180984,4.3233326436525275,1.0,-1.0,-3.0436310030426696,1.093983330732503,8.773644874758507,1.576559895062744,90,11.322727473081404,1.0,20.831046985830035,0.0,33.114391738211324,30.09791774293911,35.50937866732614
402,highway-fast-v0_Kinematics,5.0,50.0,0.95,45.0,3.2,1.0,5.0,-1.0,0.1,0.4,0.0,20.0,30.0,15.0,9.5,1.1111111111111112,5.0,5.0,75.0,10.0,107.0,7.909403516983803,8.206066920510613,10.7,10.169070754006976,1.0,0.0,23.512111146494398,4.422881066839473,1.5892355193959267,0.24176920790278333,0.41275054025548846,0.28489724683625745,0.2883190883190883,75.0,1.086333722840353,27.61651807210378,3.1833082862490376,1.6230736187917911,17.111645002505313,2.0,35.0,10.24005097849014,29.999973916685153,0.739196590372318,0.9638481662106021,0.1881107507178556,0.0,0.0,0.0,5.0,225.0,34.12954369674111,0.0,45.0,0.0,0.0,1.0,23.362513607760185,1.1183077660333247,3.8066624897703196,0.2856192923283231,0.3996904423317764,0.29455067786617556,0.3773913043478261,75.0,34.12954369674111,34.12954369674111,34.12954369674111,34.12954369674111,34.12954369674111,45.0,45.0,19.000000000000004,24.059245111849776,0.7584343043720246,34129543.69674111,0.047867611205767345,1.0,1.0,23.362513607760185,26.22014017975731,4.3150585639481465,1.0,-1.0,-0.14959753873421278,1.0375075522929431,8.206066920510613,1.5892355193959267,75,9.85632174678296,1.0,23.362513607760185,0.0,33.00483971603389,32.79630366807398,36.77609549661023
403,highway-fast-v0_GrayscaleObservation,5.0,50.0,0.95,45.0,3.2,1.0,5.0,-1.0,0.1,0.4,0.0,20.0,30.0,,9.5,1.1111111111111112,5.0,5.0,32768.0,10.0,168.0,12.51562579753298,10.386984836011305,16.8,13.63671514698463,0.9,0.1,22.914527228110703,3.8898347505188204,1.580165381482898,102.35404848248771,51.64165127706183,102.35404848248771,0.08426966292134831,32768.0,1.1310211293445556,33.947734318373264,10.282126308043795,2.740698461339856,29.464846907170617,2.0,45.0,10.240005933823307,29.999973472336112,0.7449777260436298,1.2049333651868244,0.1697540840376942,0.09999999999999998,0.1,2.2914527228110697,5.0,225.0,34.12954369674111,0.0,45.0,0.0,0.0,1.0,23.362513607760185,1.1183077660333247,3.8066624897703196,108.19456946331522,46.950738918534206,108.19456946331522,0.03260869565217391,32768.0,34.12954369674111,34.12954369674111,34.12954369674111,34.12954369674111,34.12954369674111,45.0,45.0,19.000000000000004,24.059245111849776,0.7584343043720246,34129543.69674111,0.047867611205767345,1.0,1.0,23.362513607760185,21.61391789920813,2.726954410582821,0.9,-0.9,0.44798637964948185,0.8299212659535947,10.386984836011305,1.580165381482898,32768,7.88425202655915,0.9,21.071060884949116,0.1,32.27022116903638,32.96166828249694,18.248731619625637
404,highway-fast-v0_TimeToCollision,5.0,50.0,0.95,45.0,3.2,1.0,5.0,-1.0,0.1,0.4,0.0,20.0,30.0,,9.5,1.1111111111111112,5.0,5.0,90.0,10.0,113.0,8.617656770165892,7.429484059223083,11.3,9.220086767487604,1.0,0.0,24.604605030589624,4.349464721266856,1.5785587265522534,0.20429087624209574,0.3809779390031545,0.20429087624209574,0.7608852755194219,90.0,1.6821320246470386,27.3158108715231,7.705685565813722,1.683213202464704,16.44313935582842,3.0,34.0,10.240000102898033,29.99980198935979,0.7626244929350346,1.159926522695916,0.17677441028152993,0.0,0.0,0.0,5.0,225.0,34.12954369674111,0.0,45.0,0.0,0.0,1.0,23.362513607760185,1.1183077660333247,3.8066624897703196,0.35579710144927534,0.47138168518907797,0.35579710144927534,0.6301932367149758,90.0,34.12954369674111,34.12954369674111,34.12954369674111,34.12954369674111,34.12954369674111,45.0,45.0,19.000000000000004,24.059245111849776,0.7584343043720246,34129543.69674111,0.047867611205767345,1.0,1.0,23.362513607760185,25.511886926575215,3.96041994321203,1.0,-1.0,-1.2420914228294393,0.8621233585004692,7.429484059223083,1.5785587265522534,90,8.190171905754458,1.0,23.362513607760185,0.0,34.753021158765925,33.402118841300144,37.72455638001692
405,highway-fast-v0_Kinematics,5.0,50.0,1.05,45.0,3.2,1.0,5.0,-1.0,0.1,0.4,0.0,20.0,30.0,15.0,10.5,1.1111111111111112,5.0,5.0,75.0,10.0,32.0,2.033943565683109,1.8373206891115532,3.2,2.039607805437114,1.0,0.0,24.673685995640234,5.181137552270419,1.5477686840176426,0.2582906402103485,0.41837230179047646,0.3044576844714937,0.26825396825396824,75.0,0.9824417009602194,7.362027575560384,1.4500873997086476,0.9824417009602194,2.970642306068712,2.0,9.0,12.8,29.999996566192557,0.6356073642759715,1.1070154876725118,0.209986353202337,0.0,0.0,0.0,5.0,225.0,34.1661146002737,0.0,45.0,0.0,0.0,1.0,23.41435383394826,1.1426288090369998,3.8066624897703196,0.3189298839845519,0.4087805402577003,0.329962002850961,0.3089855072463768,75.0,34.1661146002737,34.1661146002737,34.1661146002737,34.1661146002737,34.1661146002737,45.0,45.0,19.000000000000004,23.94844078378207,0.7592469911171934,34166114.600273706,0.04880035419042649,1.0,1.0,23.41435383394826,32.13217103459059,16.797957612379108,1.0,-1.0,-1.2593321616919724,0.9033287927856977,1.8373206891115532,1.5477686840176426,75,9.484952324249825,1.0,23.41435383394826,0.0,32.46343489035204,33.25402646743869,22.134561642340408
406,highway-fast-v0_GrayscaleObservation,5.0,50.0,1.05,45.0,3.2,1.0,5.0,-1.0,0.1,0.4,0.0,20.0,30.0,,10.5,1.1111111111111112,5.0,5.0,32768.0,10.0,41.0,2.5271901374897316,3.6305897614440195,4.1,5.048762224545736,1.0,0.0,22.662598470910137,4.727300259725193,1.547979139927077,78.88248338886336,62.49204137494943,78.88248338886336,0.29411764705882354,32768.0,0.9824417009602194,13.261340897006116,1.0737972263394076,0.9824417009602194,4.0734570902058955,2.0,19.0,10.259730807370902,29.911788758827566,0.6163878384121297,0.6960823467981765,0.20859479362873562,0.0,0.0,0.0,5.0,225.0,34.1661146002737,0.0,45.0,0.0,0.0,1.0,23.41435383394826,1.1426288090369998,3.8066624897703196,108.17966892408288,46.9851501187303,108.17966892408288,0.03260869565217391,32768.0,34.1661146002737,34.1661146002737,34.1661146002737,34.1661146002737,34.1661146002737,45.0,45.0,19.000000000000004,23.94844078378207,0.7592469911171934,34166114.600273706,0.04880035419042649,1.0,1.0,23.41435383394826,31.63892446278397,13.519402665447389,1.0,-1.0,0.7517553630381251,1.4366106732434563,3.6305897614440195,1.547979139927077,32768,15.08441206905629,1.0,23.41435383394826,0.0,32.27022116903638,32.93173535768933,13.79644549763034
407,highway-fast-v0_TimeToCollision,5.0,50.0,1.05,45.0,3.2,1.0,5.0,-1.0,0.1,0.4,0.0,20.0,30.0,,10.5,1.1111111111111112,5.0,5.0,90.0,10.0,110.0,7.949158552179121,5.477084717996065,11.0,6.928203230275509,1.0,0.0,22.52610040096026,4.2130674040555665,1.5909626836398938,0.20189814814814816,0.3792672135260704,0.20189814814814816,0.7635185185185185,90.0,0.9824417009602194,19.615955978218196,7.924825675060383,1.6121629922783567,13.692932822351768,2.0,25.0,10.243056780556866,29.999779732491493,0.7226507774708292,1.4513482098811352,0.18703047318591792,0.0,0.0,0.0,5.0,225.0,34.1661146002737,0.0,45.0,0.0,0.0,1.0,23.41435383394826,1.1426288090369998,3.8066624897703196,0.36871980676328503,0.4741886574396388,0.36871980676328503,0.6154589371980677,90.0,34.1661146002737,34.1661146002737,34.1661146002737,34.1661146002737,34.1661146002737,45.0,45.0,19.000000000000004,23.94844078378207,0.7592469911171934,34166114.600273706,0.04880035419042649,1.0,1.0,23.41435383394826,26.21695604809458,4.2980788567651365,1.0,-1.0,0.8882534329880016,0.6890143142861712,5.477084717996065,1.5909626836398938,90,7.234650300004798,1.0,23.41435383394826,0.0,34.64557615801892,32.2503831640682,33.78311149552961
408,highway-fast-v0_Kinematics,5.0,50.0,1.15,45.0,3.1,1.0,5.0,-1.0,0.1,0.4,0.0,20.0,30.0,15.0,11.499999999999998,1.1111111111111112,5.0,5.0,75.0,10.0,122.0,9.146502588108703,9.869766461590249,12.2,13.067516979135707,0.9,0.1,23.600449017920326,4.341668343261259,1.5957473486461295,0.2939495839976301,0.4411609735704779,0.34843183864246713,0.1482828282828283,75.0,0.9522633744855968,32.666725009655565,6.2361578073106525,0.9522633744855968,21.234117081114324,2.0,45.0,11.60533227220223,29.999996114021833,0.749713326894156,0.9267191576401121,0.18396548963958473,0.09999999999999998,0.1,2.360044901792032,5.0,225.0,34.672302824110574,0.0,45.0,0.0,0.0,1.0,20.830693565270664,2.5981927447482125,3.7758559484121,0.2234287098870761,0.478781645677595,0.3383058055932971,0.2991304347826087,75.0,34.672302824110574,34.672302824110574,34.672302824110574,34.672302824110574,34.672302824110574,45.0,45.0,11.222202866566766,23.16648321618029,0.7704956183135683,34672302.824110575,0.12472905003753304,1.0,1.0,20.830693565270664,25.52580023600187,3.7907712482819953,0.9,-0.9,-2.7697554526496617,1.0790753391735237,9.869766461590249,1.5957473486461295,75,12.409366400495522,0.9,18.47064866347863,0.1,32.44331927225536,33.179240838319075,26.270027145121947
409,highway-fast-v0_GrayscaleObservation,5.0,50.0,1.15,45.0,3.1,1.0,5.0,-1.0,0.1,0.4,0.0,20.0,30.0,,11.499999999999998,1.1111111111111112,5.0,5.0,32768.0,10.0,114.0,8.289135671314856,7.954080413625761,11.4,10.528057750601487,1.0,0.0,23.14410129255034,4.100743674014743,1.6077551613723837,98.25027785762664,54.51110645208008,98.25027785762664,0.12096774193548387,32768.0,0.9821320246470384,22.64458465538395,4.830404323433485,0.9824107333289014,18.58133212635862,2.0,32.0,10.24000086918021,29.99977597343201,0.7271171641504259,1.0421235640252726,0.17718309494919132,0.0,0.0,0.0,5.0,225.0,34.672302824110574,0.0,45.0,0.0,0.0,1.0,20.830693565270664,2.5981927447482125,3.7758559484121,108.18879500679348,46.948984762390616,108.18879500679348,0.03260869565217391,32768.0,34.672302824110574,34.672302824110574,34.672302824110574,34.672302824110574,34.672302824110574,45.0,45.0,11.222202866566766,23.16648321618029,0.7704956183135683,34672302.824110575,0.12472905003753304,1.0,1.0,20.830693565270664,26.383167152795718,4.182860555803903,1.0,-1.0,-2.3134077272796745,0.95957887160329,7.954080413625761,1.6077551613723837,32768,11.035157023437833,1.0,20.830693565270664,0.0,32.28355450236971,33.10497200392956,12.813112164297072
410,highway-fast-v0_TimeToCollision,5.0,50.0,1.15,45.0,3.1,1.0,5.0,-1.0,0.1,0.4,0.0,20.0,30.0,,11.499999999999998,1.1111111111111112,5.0,5.0,90.0,10.0,45.0,3.07508001989462,2.156217335042797,4.5,2.5,1.0,0.0,24.13583919164605,4.762741169147778,1.591744890938378,0.2087878787878788,0.374157026203059,0.2087878787878788,0.7408080808080808,90.0,0.9522633744855968,6.06310949931983,1.7239316809783771,0.9794238683127572,5.88249316567128,2.0,8.0,10.396120013322271,29.92451263108323,0.6833511155321378,1.4261450104187086,0.19733065562790178,0.0,0.0,0.0,5.0,225.0,34.672302824110574,0.0,45.0,0.0,0.0,1.0,20.830693565270664,2.5981927447482125,3.7758559484121,0.36256038647343,0.47339784718119776,0.36256038647343,0.6234299516908213,90.0,34.672302824110574,34.672302824110574,34.672302824110574,34.672302824110574,34.672302824110574,45.0,45.0,11.222202866566766,23.16648321618029,0.7704956183135683,34672302.824110575,0.12472905003753304,1.0,1.0,20.830693565270664,31.597222804215953,11.275248554361262,1.0,-1.0,-3.305145626375385,0.7011904145266027,2.156217335042797,1.591744890938378,90,8.06368976705593,1.0,20.830693565270664,0.0,31.91228368972666,31.656178165039798,22.229890580757264
